Timestamp,Agreed,Gender,Age,Weight,Income,College fees,Scholarship,Loans,Course,CGPA,Backlog,Study Hours,Smartphone Usage,Laptop Usage,Sleep Hours,Medications,Financial Stress,Smoking Habit,Drinking Habit,Smartwatch,Smarthwatch Brand,Low BPM,Average BPM,High BPM,Steps walked 
2023/12/12 8:37:46 pm GMT+5:30,Yes,Male,20,65,30000,95000,No,Yes,BCA,6.4,1,1,1,2,6,No,4,Yes,Yes,Yes,Fastrack,65,86,104,451230
2023/12/12 8:37:47 pm GMT+5:30,Yes,Male,20,64,30000,95000,No,Yes,BCA,7.2,0,1,2,2,7.5,No,6,Yes,Yes,Yes,Noise,69,89,106,412503
2023/12/12 8:37:47 pm GMT+5:30,Yes,Male,20,69,30000,95000,No,Yes,BCA,7.6,0,1,3,1,9.5,No,4,No,No,Yes,Noise,68,85,108,412036
2023/12/12 8:37:48 pm GMT+5:30,Yes,Male,20,67,30000,95000,No,Yes,BCA,7.6,0,2,3,0,7.5,No,2,No,No,Yes,Amaze Fit,67,87,110,321625
2023/12/12 8:37:48 pm GMT+5:30,Yes,Male,20,75,450000,95000,Yes,No,BCA,8.3,0,2,3,0,10,No,3,Yes,No,Yes,Samsung,63,89,120,410235
2023/12/12 8:37:48 pm GMT+5:30,Yes,Male,20,74,450000,95000,Yes,Yes,BCA,9.1,0,2,2,1,9,No,2,Yes,No,Yes,Apple,62,86,105,421530
2023/12/12 8:37:49 pm GMT+5:30,Yes,Male,20,71,450000,95000,No,Yes,BCA,9.3,0,3,2,0,9,No,1,Yes,Yes,Yes,FireBolt,65,84,106,300000
2023/12/12 8:37:49 pm GMT+5:30,Yes,Male,20,72,18500,95000,No,No,BCA,7.6,0,2,2,3,9,No,3,No,No,Yes,FireBolt,64,85,104,325461
2023/12/12 8:37:50 pm GMT+5:30,Yes,Male,20,71,25000,95000,No,No,BCA,7.2,0,1,4,0,8,No,2,No,No,Yes,Fastrack,65,84,101,245003
2023/12/12 8:37:50 pm GMT+5:30,Yes,Male,20,72,22000,95000,No,No,BCA,6.9,0,1,4,0,8,No,6,No,No,Yes,Fastrack,66,83,103,341250
2023/12/12 8:37:51 pm GMT+5:30,Yes,Male,20,73,18500,95000,Yes,Yes,BCA,7.2,0,2,1,1,8,No,4,No,No,Yes,Noise,69,89,102,245120
2023/12/12 8:37:51 pm GMT+5:30,Yes,Male,20,79,45000,95000,Yes,Yes,BCA,7.6,0,1,1,2,7.5,No,5,No,No,Yes,Noise,65,87,106,365000
2023/12/12 8:37:51 pm GMT+5:30,Yes,Male,20,79,65000,95000,No,No,BCA,7.2,0,1,2,1,7.5,No,8,No,No,Yes,Noise,64,85,99,379852
2023/12/12 8:37:52 pm GMT+5:30,Yes,Male,20,78,65000,95000,No,No,BCA,7.3,0,1,2,0,8.5,No,7,No,No,Yes,Fastrack,62,91,121,459872
2023/12/12 8:37:52 pm GMT+5:30,Yes,Male,20,75,30000,95000,No,No,BCA,6.5,0,1,2,0,8.5,No,7,No,No,Yes,Fastrack,63,92,121,412560
2023/12/12 8:37:53 pm GMT+5:30,Yes,Male,20,80,30000,95000,Yes,Yes,BCA,6.4,1,1,2,0,9,No,7,No,No,Yes,FireBolt,63,91,119,476520
2023/12/12 8:37:53 pm GMT+5:30,Yes,Male,21,82,42000,125000,No,No,Msc,8.1,0,2,3,0,7.5,No,9,Yes,No,Yes,FireBolt,63,91,115,498563
2023/12/12 8:37:54 pm GMT+5:30,Yes,Male,21,80,35000,125000,No,No,Msc,8.3,0,2,2,0,8.5,No,5,Yes,No,Yes,FireBolt,67,77,91,541203
2023/12/12 8:37:54 pm GMT+5:30,Yes,Male,21,81,35000,125000,No,Yes,Msc,6.5,0,1,2,0,8.5,No,4,Yes,Yes,Yes,Samsung,63,83,92,451230
2023/12/12 8:37:54 pm GMT+5:30,Yes,Male,21,88,20000,125000,Yes,Yes,Msc,6.4,0,3,2,1,8.5,No,6,Yes,Yes,Yes,Samsung,65,82,97,451230
2023/12/12 8:37:55 pm GMT+5:30,Yes,Male,21,92,22000,125000,Yes,No,Msc,7.2,0,2,3,2,9,No,6,No,No,Yes,Apple,63,88,97,365210
2023/12/12 8:37:55 pm GMT+5:30,Yes,Male,21,92,26000,125000,Yes,No,Msc,7.6,0,2,3,3,9,No,9,No,No,Yes,Apple,63,81,98,345120
2023/12/12 8:37:56 pm GMT+5:30,Yes,Male,21,96,34500,125000,No,Yes,Msc,7.5,0,1,3,2,10,No,8,No,No,Yes,FireBolt,65,82,94,451260
2023/12/12 8:37:56 pm GMT+5:30,Yes,Male,21,89,18500,125000,No,Yes,Msc,6.2,0,1,1,4,11,No,7,No,No,Yes,FireBolt,64,85,101,475632
2023/12/12 8:37:56 pm GMT+5:30,Yes,Male,21,87,18500,125000,Yes,Yes,Msc,6.4,0,1,1,4,10,No,4,No,No,Yes,FireBolt,64,84,102,384521
2023/12/12 8:37:57 pm GMT+5:30,Yes,Male,21,80,65000,125000,Yes,Yes,Msc,6.9,0,2,1,4,8,No,4,No,No,Yes,Noise,68,86,106,436210
2023/12/12 8:37:57 pm GMT+5:30,Yes,Male,22,85,67500,125000,No,Yes,Msc,7.2,0,2,5,0,8.5,No,2,Yes,No,Yes,Noise,64,87,98,389641
2023/12/12 8:37:58 pm GMT+5:30,Yes,Male,22,79,35000,125000,No,No,Msc,7.9,0,2,5,1,9,No,3,Yes,No,Yes,Noise,66,86,99,365412
2023/12/12 8:37:58 pm GMT+5:30,Yes,Male,22,79,33000,125000,No,No,Msc,7.5,0,1,4,1,7.5,No,6,Yes,No,Yes,Noise,62,87,110,451260
2023/12/12 8:37:58 pm GMT+5:30,Yes,Male,22,79,32000,125000,No,No,Msc,9.1,0,1,4,0,7.5,No,6,Yes,Yes,Yes,Fastrack,64,83,105,365241
2023/12/12 8:37:59 pm GMT+5:30,Yes,Male,22,76,25000,125000,Yes,No,Msc,9.2,0,2,4,0,8,No,5,Yes,Yes,Yes,Fastrack,68,82,98,459320
2023/12/12 8:37:59 pm GMT+5:30,Yes,Male,22,92,20000,125000,Yes,No,Msc,9.3,0,1,3,2,8.5,No,5,No,No,Yes,Fastrack,67,87,98,412365
2023/12/12 8:37:59 pm GMT+5:30,Yes,Male,22,91,30000,125000,Yes,No,Msc,7.5,0,2,3,1,9.5,No,4,No,No,Yes,Fastrack,68,86,103,541203
2023/12/12 8:38:00 pm GMT+5:30,Yes,Male,22,93,35000,125000,No,Yes,Msc,6.8,0,1,3,0,10,No,4,No,No,Yes,FireBolt,65,84,101,541230
2023/12/12 8:38:00 pm GMT+5:30,Yes,Male,22,97,28000,125000,No,Yes,Msc,6.9,0,1,3,0,9.5,No,2,No,No,Yes,FireBolt,65,82,99,546210
2023/12/12 8:38:00 pm GMT+5:30,Yes,Male,22,88,32000,125000,No,No,Msc,7,0,1,2,2,7.5,No,8,No,No,Yes,FireBolt,66,82,97,541203
2023/12/12 8:39:43 pm GMT+5:30,Yes,Male,22,92,25000,105000,No,Yes,MCA,6.3,1,1,2,1,7,No,7,No,Yes,Yes,FireBolt,69,73,98,254613
2023/12/12 8:39:44 pm GMT+5:30,Yes,Male,22,68,35000,105000,No,Yes,MCA,6.2,1,1,2,1,8,No,8,No,Yes,Yes,FireBolt,67,76,98,387452
2023/12/12 8:39:44 pm GMT+5:30,Yes,Male,22,73,30000,105000,No,Yes,MCA,6.5,1,1,2,0,8,No,4,No,No,Yes,FireBolt,65,75,104,452135
2023/12/12 8:39:45 pm GMT+5:30,Yes,Male,22,65,18500,105000,No,Yes,MCA,7.1,0,1,1,4,8,No,4,Yes,No,Yes,FireBolt,70,81,106,436521
2023/12/12 8:39:45 pm GMT+5:30,Yes,Male,22,74,22000,105000,No,Yes,MCA,7.2,0,1,2,2,9,No,5,Yes,No,Yes,Noise,73,83,98,321456
2023/12/12 8:39:46 pm GMT+5:30,Yes,Male,22,93,24500,105000,No,Yes,MCA,6.3,0,1,3,1,9,No,5,No,No,Yes,Noise,72,86,106,365412
2023/12/12 8:39:46 pm GMT+5:30,Yes,Male,22,68,32000,105000,No,Yes,MCA,8.5,0,3,2,2,9,No,6,No,No,Yes,Noise,63,79,98,456123
2023/12/12 8:43:11 pm GMT+5:30,Yes,Male,22,68,32000,105000,No,Yes,MCA,8.5,0,3,2,2,9,No,6,No,No,Yes,Noise,63,79,98,456123
2023/12/12 8:43:12 pm GMT+5:30,Yes,Male,22,62,30000,105000,No,Yes,MCA,8.1,0,3,2,1,9,No,6,No,No,Yes,Noise,68,80,105,456324
2023/12/12 8:43:12 pm GMT+5:30,Yes,Male,22,75,25000,105000,No,Yes,MCA,8.3,0,3,1,3,9,No,6,No,No,Yes,Noise,71,83,102,365419
2023/12/12 8:43:12 pm GMT+5:30,Yes,Male,20,63,25000,95000,Yes,No,BCA,7.3,0,1,1,2,8,No,6,No,No,Yes,FireBolt,62,80,105,455000
2023/12/12 8:43:13 pm GMT+5:30,Yes,Male,20,63,25000,95000,Yes,No,BCA,6.3,0,1,2,1,10,No,5,No,No,Yes,FireBolt,63,81,101,365412
2024/01/29 2:55:58 pm GMT+5:30,YES,Male,19,69,130000,63000,No,No,Bsc,9,6,1,3,0,8,No,10,No,No,Yes,Firebolt,62,78,92,625412
2024/01/29 2:56:54 pm GMT+5:30,YES,Male,18,60,35000,55000,No,Yes,Bsc,7.7,0,2,10,0,6,No,7,No,No,No,,,,,
2024/01/29 2:57:05 pm GMT+5:30,YES,Female,18,56,,65000,No,No,Bsc,7.5,0,2,2,0,7,Yes,8,No,No,No,,,,,
2024/01/29 2:57:05 pm GMT+5:30,YES,Female,18,62,,55000,No,No,Bsc,7.5,0,3,2,1,7,No,8,No,No,No,,,,,
2024/01/29 2:57:06 pm GMT+5:30,YES,Female,19,49,100000,55000,No,No,Bsc,7,0,2,2,0,8,No,7,No,No,No,,,,,
2024/01/29 2:57:13 pm GMT+5:30,YES,Female,18,39,100000,65000,No,No,Bsc,7.5,0,2,2,0,7,No,4,No,No,No,,,,,
2024/01/29 2:57:27 pm GMT+5:30,YES,Female,18,70,50000,65000,No,No,Bsc,8,0,4,2,0,9,No,4,No,No,No,,,,,
2024/01/29 2:57:33 pm GMT+5:30,YES,Male,18,78,1000000,63000,No,No,Bsc,8,0,2,2,4,8,No,8,No,No,Yes,Fireboult hurricane ,73,76,82,210000
2024/01/29 2:57:41 pm GMT+5:30,YES,Female,18,65,30000,65000,No,No,Bsc,5,0,8,8,7,8,No,6,No,No,Yes,Samsung ,52,89,140,10000
2024/01/29 2:57:46 pm GMT+5:30,YES,Female,18,39,40000,65000,No,No,Bsc,7.5,0,2,5,1,9,No,5,No,No,No,,,,,
2024/01/29 2:57:57 pm GMT+5:30,YES,Female,20,40,30000,3000,Yes,No,Bsc,8,0,2,2,0,7,No,9,No,No,No,,,,,
2024/01/29 2:59:06 pm GMT+5:30,YES,Female,18,56,75000,65000,No,No,Bsc,7.5,0,2,3,0,7,Yes,8,No,No,No,,,,,
2024/01/29 2:59:34 pm GMT+5:30,YES,Female,18,51,120000,55000,No,No,Bsc,8.5,0,1,3,1,7,No,6,No,No,Yes,Noise,75,110,131,800000
2024/01/29 2:59:37 pm GMT+5:30,YES,Female,19,48,300000,55000,No,No,Bsc,10,0,7,2,1,7,No,5,No,No,Yes,Boat,58,70,98,500000
2024/01/29 2:59:39 pm GMT+5:30,YES,Female,19,85,50000,63000,No,No,Bsc,10,0,6,2,1,8,No,5,No,No,Yes,Firebolt,58,70,98,500000
2024/01/29 4:06:58 pm GMT+5:30,YES,Female,22,55,80000,105000,Yes,No,MCA,6,0,0.5,7,1,8,No,7,No,No,Yes,Boat,70,110,120,510245
2024/01/29 4:16:29 pm GMT+5:30,YES,Female,20,49,20000,90000,Yes,Yes,BE,6,4,3,8,5,9,,5,No,Yes,Yes,Mi Smart Band 4,60,90,95,584645
2024/01/29 4:18:34 pm GMT+5:30,YES,Male,21,40,22000,104500,Yes,Yes,Bcom,7,4,6,8,5,9,Yes,3,No,Yes,Yes,Fastrack,60,86,99,755338
2024/01/29 4:38:44 pm GMT+5:30,YES,Female,22,51,18000,100000,Yes,Yes,BE,6.9,4,0,7,4,9,Yes,4,Yes,Yes,No,,,,,
2024/01/29 4:42:16 pm GMT+5:30,YES,Male,22,45,20000,100000,Yes,Yes,MCA,6.5,0,2,8,7,7,Yes,5,Yes,Yes,Yes,Fitbit,62,70,90,246399
2024/01/29 4:44:12 pm GMT+5:30,YES,Female,23,50,30000,115000,Yes,No,BTech,6.2,6,3,8,6,6,Yes,5,Yes,Yes,Yes,Noise,65,72,100,638494
2024/01/29 4:47:39 pm GMT+5:30,YES,Male,25,40,23000,108000,Yes,No,Bcom,6,1,2,9,6,8,Yes,6,No,Yes,Yes,Firebolt,63,74,102,638294
2024/01/29 4:48:59 pm GMT+5:30,YES,Female,25,40,23000,108000,Yes,No,Bsc,6,1,2,9,5,8,Yes,6,Yes,Yes,Yes,Boat,71,76,106,395862
2024/01/29 4:50:27 pm GMT+5:30,YES,Male,23,75,50000,105000,Yes,Yes,BE,7,2,2,8,4,8,Yes,5,Yes,No,Yes,Apple,82,78,92,5927368
2024/01/29 4:51:34 pm GMT+5:30,YES,Female,24,60,60000,120000,Yes,Yes,MCA,7.9,0,2,8,5,8,No,6,Yes,No,Yes,Fastrack,86,71,96,748369
2024/01/29 4:52:39 pm GMT+5:30,YES,Female,24,55,65000,150000,Yes,No,Bsc,6.2,0,3,9,5,8,No,6,No,Yes,Yes,Noise,85,73,98,84746
2024/01/29 4:53:46 pm GMT+5:30,YES,Female,22,53,70000,135000,Yes,No,BTech,7.5,0,3,9,5,8,No,7,No,Yes,Yes,Fitbit,75,75,100,274794
2024/01/29 4:55:18 pm GMT+5:30,YES,Male,24,54,35000,114000,Yes,Yes,MCA,7.4,0,3,8,6,6,No,8,Yes,Yes,Yes,Fitbit,82,77,106,385794
2024/01/29 5:03:31 pm GMT+5:30,YES,Male,24,59,43000,100000,Yes,Yes,Mcom,8,1,2,8,5,6,No,8,No,No,Yes,Boat,89,79,108,486439
2024/01/29 5:05:29 pm GMT+5:30,YES,Male,24,49,35000,132000,Yes,No,BCA,6.9,1,2,8,4,6,Yes,7,No,No,Yes,fossilgen,88,82,95,365358
2024/01/29 5:06:52 pm GMT+5:30,YES,Female,23,49,30000,90000,Yes,No,BE,7,1,2,8,4,6,No,7,Yes,Yes,Yes,Samsung,76,88,92,475463
2024/01/29 5:08:13 pm GMT+5:30,YES,Female,20,43,26000,95000,Yes,Yes,Bsc,7.3,3,2,10,6,7,No,8,No,Yes,Yes,Fastrack,68,90,98,457829
2024/01/29 5:09:37 pm GMT+5:30,YES,Female,20,68,48000,102000,Yes,No,BTech,7.4,5,2,10,6,7,Yes,7,No,No,Yes,Noise,60,92,111,673564
2024/01/29 5:10:55 pm GMT+5:30,YES,Female,21,51,20000,115000,No,No,MCA,6.9,5,1,2,3,9,No,8,No,No,Yes,Boat,61,96,119,293646
2024/01/29 5:12:05 pm GMT+5:30,YES,Male,23,69,23000,135000,Yes,Yes,MCA,6.5,0,2,9,6,9,Yes,6,Yes,Yes,Yes,apple,71,91,118,253748
2024/01/29 5:13:44 pm GMT+5:30,YES,Male,24,55,75000,145000,Yes,No,Bsc,6.2,0,1,8,4,7,No,7,No,Yes,Yes,Fastrack,81,100,116,36465
2024/01/29 5:14:53 pm GMT+5:30,YES,Female,22,53,80000,149000,Yes,Yes,Bsc,8,0,3,8,3,7,No,7,No,No,Yes,fitbit,76,105,100,366679
2024/01/29 5:16:11 pm GMT+5:30,YES,Female,23,55,75000,145000,No,No,Mcom,6.2,0,3,8,2,7,No,7,Yes,Yes,Yes,Fitbit,77,108,103,264654
2024/01/29 5:17:43 pm GMT+5:30,YES,Female,21,51,17000,139000,Yes,No,Msc,7.8,0,3,8,2,8,No,10,No,Yes,Yes,Noise,63,110,105,472637
2024/01/29 5:18:15 pm GMT+5:30,YES,Male,22,68,32000,105000,No,Yes,MCA,8.4,0,3,2,2,8,No,8,No,No,Yes,Noise,63,79,98,456123
2024/01/29 5:18:15 pm GMT+5:30,YES,Male,22,62,30000,105000,No,Yes,MCA,7.9,0,3,2,1,9,No,6,No,No,Yes,Noise,68,80,105,456324
2024/01/29 5:18:16 pm GMT+5:30,YES,Male,22,75,25000,105000,No,Yes,MCA,8,0,3,1,3,8,No,4,No,No,Yes,Noise,71,83,102,365419
2024/01/29 5:18:16 pm GMT+5:30,YES,Male,20,63,25000,95000,Yes,No,BCA,7.1,0,1,1,2,10,No,5,No,No,Yes,FireBolt,62,80,105,455000
2024/01/29 5:18:17 pm GMT+5:30,YES,Male,20,63,25000,95000,Yes,No,BCA,6.5,1,1,2,1,9,No,7,No,No,Yes,FireBolt,63,81,101,365412
2024/01/29 5:18:18 pm GMT+5:30,YES,Male,21,80,65000,105000,Yes,No,MCA,7.5,0,1,6,2,10,No,5,Yes,Yes,Yes,Noise,65,80,98,485620
2024/01/29 5:18:18 pm GMT+5:30,YES,Male,21,78,74500,105000,Yes,No,MCA,7.1,0,2,4,1,9,No,6,Yes,Yes,Yes,FireBolt,63,81,106,451230
2024/01/29 5:18:19 pm GMT+5:30,YES,Male,21,65,36500,105000,Yes,No,MCA,6.9,0,3,5,3,8.5,No,7,No,No,Yes,Apple,62,79,107,412536
2024/01/29 5:18:19 pm GMT+5:30,YES,Male,21,69,75000,105000,Yes,No,MCA,6.4,0,1,4,2,9,No,5,No,No,Yes,FireBolt,65,82,99,541203
2024/01/29 5:18:20 pm GMT+5:30,YES,Male,21,70,64500,105000,Yes,No,MCA,6.5,0,2,3,2,9,No,6,Yes,No,Yes,Noise,64,86,102,632014
2024/01/29 5:18:20 pm GMT+5:30,YES,Male,21,75,70000,105000,Yes,No,MCA,7.2,0,1,3,1,8,No,5,Yes,No,Yes,Noise,66,85,101,641205
2024/01/29 5:18:21 pm GMT+5:30,YES,Male,21,74,35000,95000,Yes,Yes,Mcom,7.2,1,2,1,2,9,No,5,Yes,Yes,Yes,Noise,66,85,106,645120
2024/01/29 5:18:21 pm GMT+5:30,YES,Male,21,79,25000,95000,Yes,Yes,Mcom,7.6,0,2,1,2,9,No,4,Yes,Yes,Yes,Noise,63,84,105,451263
2024/01/29 5:18:22 pm GMT+5:30,YES,Male,21,81,36000,95000,Yes,Yes,Mcom,8.5,0,3,1,3,8,No,5,Yes,No,Yes,Noise,62,86,104,652140
2024/01/29 5:18:22 pm GMT+5:30,YES,Male,21,82,45000,95000,Yes,Yes,Mcom,8.4,0,3,2,2,8,No,3,Yes,No,Yes,Noise,61,84,102,554652
2024/01/29 5:18:25 pm GMT+5:30,YES,Male,21,76,45000,95000,Yes,Yes,Mcom,8.6,0,1,2,1,7,No,4,No,No,Yes,FireBolt,65,79,99,554463
2024/01/29 5:18:25 pm GMT+5:30,YES,Male,21,74,36000,95000,Yes,No,Mcom,8.4,0,1,3,0,6.5,No,5,No,No,Yes,FireBolt,64,82,98,665542
2024/01/29 5:18:25 pm GMT+5:30,YES,Male,20,68,49000,95000,Yes,No,Mcom,8.7,0,2,3,0,7,No,4,No,No,Yes,FireBolt,63,84,105,345120
2024/01/29 5:18:26 pm GMT+5:30,YES,Male,20,69,50000,95000,Yes,No,Mcom,6.6,1,1,3,0,7,No,6,No,No,Yes,FireBolt,62,86,102,452103
2024/01/29 5:18:26 pm GMT+5:30,YES,Male,20,67,37000,95000,Yes,No,Mcom,6.2,2,1,1,4,8,No,6,Yes,Yes,Yes,FireBolt,69,89,123,652140
2024/01/29 5:18:27 pm GMT+5:30,YES,Male,20,69,75000,95000,No,No,Mcom,8.4,0,3,2,1,10,No,5,Yes,Yes,Yes,Apple,68,88,120,635240
2024/01/29 5:18:28 pm GMT+5:30,YES,Male,20,68,95000,95000,No,No,Mcom,7.2,0,2,1,2,9,No,2,No,No,Yes,Apple,65,84,101,541203
2024/01/29 5:18:28 pm GMT+5:30,YES,Male,20,65,75000,95000,No,No,Mcom,9.2,0,3,2,2,10,No,3,No,No,Yes,Noise,61,85,102,579820
2024/01/29 5:18:29 pm GMT+5:30,YES,Male,20,63,85000,95000,No,No,Mcom,6.6,1,1,3,0,10,No,2,No,No,Yes,FireBolt,62,83,103,589745
2024/01/29 5:18:30 pm GMT+5:30,YES,Male,20,65,56500,95000,No,No,Mcom,7.2,0,1,3,0,9,No,5,No,No,Yes,Amazfit,63,85,98,547891
2024/01/29 5:18:30 pm GMT+5:30,YES,Male,20,64,10500,95000,No,No,Mcom,7.6,0,2,4,0,8,No,6,No,No,Yes,Amazfit,65,84,102,679852
2024/01/29 5:18:31 pm GMT+5:30,YES,Male,20,63,46500,95000,Yes,No,Mcom,7.5,0,2,2,2,9,No,5,No,No,Yes,Amazfit,65,87,104,654223
2024/01/29 5:18:31 pm GMT+5:30,Yes,Male,20,61,31000,150000,Yes,Yes,MCA,6.2,2,1,4,2,6,No,9,Yes,Yes,Yes,FireBolt,67,88,115,365210
2024/01/29 5:18:32 pm GMT+5:30,Yes,Male,20,62,24000,150000,Yes,Yes,MCA,6.3,2,1,4,2,7,No,8,Yes,Yes,Yes,FireBolt,68,89,117,354120
2024/01/29 5:18:32 pm GMT+5:30,Yes,Male,19,55,36000,35000,Yes,No,BCA,6.5,1,1,3,1,8,No,6,Yes,Yes,Yes,Amazfit,64,82,98,451203
2024/01/29 5:19:45 pm GMT+5:30,YES,Female,21,46,65000,125000,Yes,No,MCA,7.1,0,2,8,4,8,No,9,No,Yes,Yes,Noise,77,108,103,26547
2024/01/29 5:21:27 pm GMT+5:30,YES,Female,21,60,60000,142000,No,Yes,Mcom,7.6,4,2,6,4,8,Yes,10,No,Yes,Yes,Boat,67,101,118,646353
2024/01/29 5:40:25 pm GMT+5:30,YES,Male,19,54,34000,35000,Yes,No,BCA,6.5,0,2,3,0,9,No,5,No,No,Yes,Amazfit,62,82,95,452103
2024/01/29 5:40:26 pm GMT+5:30,YES,Male,19,52,40000,35000,Yes,No,BCA,6.9,0,2,3,0,9,No,5,No,No,Yes,Firebolt,63,84,97,652142
2024/01/29 5:40:26 pm GMT+5:30,YES,Male,19,54,75000,35000,No,No,BCA,6.4,1,1,2,2,8,No,4,No,No,Yes,Amazfit,62,86,98,541230
2024/01/29 5:40:26 pm GMT+5:30,YES,Male,19,56,45000,35000,No,Yes,BCA,7.2,0,1,2,2,8,No,5,No,No,Yes,Firebolt,62,89,101,451230
2024/01/29 5:40:27 pm GMT+5:30,YES,Male,19,57,34000,35000,No,Yes,BCA,7.6,0,1,2,3,9,No,6,No,No,Yes,Firebolt,63,84,95,554123
2024/01/29 5:40:27 pm GMT+5:30,YES,Male,19,51,28500,35000,No,Yes,BCA,7.2,1,1,4,0,7,No,4,No,No,Yes,Firebolt,65,85,98,652140
2024/01/29 5:40:27 pm GMT+5:30,YES,Male,19,56,45000,35000,No,Yes,BCA,7.6,0,2,3,0,10,No,5,No,No,Yes,Amazfit,62,79,95,632014
2024/01/29 5:40:28 pm GMT+5:30,YES,Male,19,53,45600,35000,No,No,BCA,7.2,0,1,2,1,9,No,6,No,No,Yes,Amazfit,63,89,101,451203
2024/01/29 5:40:29 pm GMT+5:30,YES,Male,19,51,75000,35000,No,No,BCA,6.1,1,1,4,0,8,No,8,Yes,No,Yes,Amazfit,64,87,98,541203
2024/01/29 5:40:29 pm GMT+5:30,YES,Male,19,49,65000,75000,No,No,BCA,6.9,0,2,2,0,10,No,5,No,No,Yes,Firebolt,62,79,97,452103
2024/01/30 7:19:46 pm GMT+5:30,YES,Male,20,56,30000,90000,Yes,No,BCA,7,0,3,5,3,9,No,6,Yes,Yes,Yes,Boat,62,76,103,765895
2024/01/30 7:22:08 pm GMT+5:30,YES,Male,20,67,60000,80000,Yes,Yes,Msc,6,1,5,2,2,7,Yes,4,No,Yes,No,,,,,
2024/01/30 7:26:14 pm GMT+5:30,YES,Male,21,57,40000,55000,No,No,Mcom,6,1,6,4,1,6,No,3,No,Yes,Yes,Apple,69,72,103,657894
2024/01/30 7:29:55 pm GMT+5:30,YES,Female,22,65,30000,78000,Yes,Yes,MCA,7.5,1,3,3,4,6,No,5,No,Yes,Yes,Firebolt,69,82,104,457954
2024/01/30 7:50:08 pm GMT+5:30,YES,Male,24,57,300000,130000,No,Yes,BE,8.9,0,2,4,4,11,Yes,1,No,Yes,Yes,Montblanc ,62,85,108,987654
2024/01/30 8:21:47 pm GMT+5:30,YES,Female,22,47,60000,115000,No,No,MCA,7.9,0,3,5,3,8,No,8,No,No,Yes,Fitbit ,64,76,104,382762
2024/01/30 8:21:58 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/01/30 8:23:25 pm GMT+5:30,YES,Female,19,40,35000,67000,Yes,Yes,BCA,6.7,0,2,6,0,7,No,8,No,No,No,,,,,
2024/01/30 9:58:58 pm GMT+5:30,YES,Female,22,70,500000,200000,No,Yes,BCA,7.5,0,1,2,1,10,No,5,No,No,Yes,Noise,67,86,102,40000
2024/01/30 10:12:37 pm GMT+5:30,YES,Female,22,55,,120000,No,No,Bcom,9.33,0,1,3,1,8,No,5,No,No,No,,,,,
2024/01/30 11:20:01 pm GMT+5:30,YES,Male,22,80,75000,155000,No,Yes,,9.2,0,2,3,0,7.5,No,2,Yes,Yes,Yes,Noise ,69,87,101,10704
2024/01/31 7:24:31 am GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/01/31 7:27:14 am GMT+5:30,YES,Male,20,58,35000,76000,No,No,Bsc,6,1,1,7,1,9,Yes,7,Yes,Yes,Yes,Anazfit ,67,86,102,367496
2024/01/31 7:29:51 am GMT+5:30,YES,Male,23,49,60000,65000,Yes,No,Bcom,6.7,0,2,5,3,7,No,6,No,Yes,Yes,Fitbit ,65,82,111,424673
2024/01/31 7:30:00 am GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/01/31 7:30:10 am GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/01/31 7:31:49 am GMT+5:30,YES,Female,23,50,40000,65000,Yes,No,BE,7,0,2,4,1,7,No,5,No,No,No,,,,,
2024/01/31 7:34:11 am GMT+5:30,YES,Male,22,59,25000,94000,Yes,Yes,BTech,6,1,1,5,2,5,No,9,Yes,Yes,Yes,Boat ,63,84,105,357322
2024/01/31 7:37:05 am GMT+5:30,YES,Female,20,47,35500,120000,Yes,Yes,MCA,7.6,0,3,4,1,7,No,7,No,Yes,Yes,Noise ,65,83,102,258469
2024/01/31 7:39:29 am GMT+5:30,YES,Female,22,46,55000,68000,Yes,No,Bcom,8,0,0.5,3,3,6,No,7,No,No,No,,,,,
2024/01/31 7:46:16 am GMT+5:30,YES,Male,22,57,45000,98000,Yes,Yes,Bsc,6.5,1,2,5,1,7,Yes,8,Yes,Yes,No,,,,,
2024/01/31 7:46:25 am GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/01/31 7:49:00 am GMT+5:30,YES,Male,19,52,35000,62000,Yes,Yes,Bcom,7.2,0,1,5,2,5,No,8,Yes,Yes,Yes,Boat ,65,87,104,263458
2024/01/31 7:51:08 am GMT+5:30,YES,Female,21,48,65000,95000,Yes,No,Bsc,7.9,0,2,5,2,8,No,5,No,No,No,,,,,
2024/01/31 1:02:47 pm GMT+5:30,YES,Male,19,55,73000,98000,Yes,Yes,BCA,6,0,1,5,1,6,No,7,No,Yes,Yes,Noise ,68,87,103,432546
2024/01/31 1:03:06 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/01/31 1:07:15 pm GMT+5:30,YES,Male,19,56,89000,65000,No,No,Bcom,7.2,0,2,5,2,7,No,8,No,Yes,Yes,Fitbit ,62,91,105,451213
